breed_id;country;weight;height;length;has_defects;is_multicolor;weight_delta_percent;height_delta_percent;length_delta_percent
838;East Timor;100;100;100;false;false;10;10;10
839;Greece;100;100;100;false;false;10;10;10
840;Tajikistan;100;100;100;false;false;10;10;10
841;St Kitts & Nevis;100;100;100;false;false;10;10;10
842;Sao Tome & Principe;100;100;100;false;false;10;10;10
843;Guatemala;100;100;100;false;false;10;10;10
844;South Africa;100;100;100;false;false;10;10;10
845;Algeria;100;100;100;false;false;10;10;10
846;Tunisia;100;100;100;false;false;10;10;10
847;Albania;100;100;100;false;false;10;10;10
848;Sri Lanka;100;100;100;false;false;10;10;10
849;South Africa;100;100;100;false;false;10;10;10
850;Korea North;100;100;100;false;false;10;10;10
851;Afghanistan;100;100;100;false;false;10;10;10
852;Panama;100;100;100;false;false;10;10;10
853;Kazakhstan;100;100;100;false;false;10;10;10
854;United Arab Emirates;100;100;100;false;false;10;10;10
855;St Kitts & Nevis;100;100;100;false;false;10;10;10
856;Vanuatu;100;100;100;false;false;10;10;10
857;Vatican City;100;100;100;false;false;10;10;10
858;Bahamas;100;100;100;false;false;10;10;10
859;Solomon Islands;100;100;100;false;false;10;10;10
860;Cuba;100;100;100;false;false;10;10;10
861;Slovakia;100;100;100;false;false;10;10;10
862;Djibouti;100;100;100;false;false;10;10;10
863;Kenya;100;100;100;false;false;10;10;10
864;Chile;100;100;100;false;false;10;10;10
865;Uzbekistan;100;100;100;false;false;10;10;10
866;Slovenia;100;100;100;false;false;10;10;10
867;Liberia;100;100;100;false;false;10;10;10
868;Switzerland;100;100;100;false;false;10;10;10
869;Slovakia;100;100;100;false;false;10;10;10
870;Nauru;100;100;100;false;false;10;10;10
871;Spain;100;100;100;false;false;10;10;10
872;Niger;100;100;100;false;false;10;10;10
873;India;100;100;100;false;false;10;10;10
874;Angola;100;100;100;false;false;10;10;10
875;Armenia;100;100;100;false;false;10;10;10
876;Malaysia;100;100;100;false;false;10;10;10
877;Iran;100;100;100;false;false;10;10;10
878;Lithuania;100;100;100;false;false;10;10;10
879;India;100;100;100;false;false;10;10;10
880;Palau;100;100;100;false;false;10;10;10
881;Canada;100;100;100;false;false;10;10;10
882;South Africa;100;100;100;false;false;10;10;10
883;Netherlands;100;100;100;false;false;10;10;10
884;Nauru;100;100;100;false;false;10;10;10
885;Liberia;100;100;100;false;false;10;10;10
886;St Lucia;100;100;100;false;false;10;10;10
887;Malawi;100;100;100;false;false;10;10;10
888;Djibouti;100;100;100;false;false;10;10;10
889;Peru;100;100;100;false;false;10;10;10
890;Mali;100;100;100;false;false;10;10;10
891;Chile;100;100;100;false;false;10;10;10
892;Mauritius;100;100;100;false;false;10;10;10
893;Saudi Arabia;100;100;100;false;false;10;10;10
894;Colombia;100;100;100;false;false;10;10;10
895;Czech Republic;100;100;100;false;false;10;10;10
896;Benin;100;100;100;false;false;10;10;10
897;Eritrea;100;100;100;false;false;10;10;10
898;Mongolia;100;100;100;false;false;10;10;10
899;Cape Verde;100;100;100;false;false;10;10;10
900;Bangladesh;100;100;100;false;false;10;10;10
901;Algeria;100;100;100;false;false;10;10;10
902;Bangladesh;100;100;100;false;false;10;10;10
903;Sudan;100;100;100;false;false;10;10;10
904;Burundi;100;100;100;false;false;10;10;10
905;United Arab Emirates;100;100;100;false;false;10;10;10
906;Croatia;100;100;100;false;false;10;10;10
907;Bahamas;100;100;100;false;false;10;10;10
908;St Kitts & Nevis;100;100;100;false;false;10;10;10
909;Nicaragua;100;100;100;false;false;10;10;10
910;Trinidad & Tobago;100;100;100;false;false;10;10;10
911;St Lucia;100;100;100;false;false;10;10;10
912;China;100;100;100;false;false;10;10;10
913;Papua New Guinea;100;100;100;false;false;10;10;10
914;Bosnia Herzegovina;100;100;100;false;false;10;10;10
915;Lebanon;100;100;100;false;false;10;10;10
916;Hungary;100;100;100;false;false;10;10;10
917;Yemen;100;100;100;false;false;10;10;10
918;Gabon;100;100;100;false;false;10;10;10
919;Tonga;100;100;100;false;false;10;10;10
920;Afghanistan;100;100;100;false;false;10;10;10
921;United Kingdom;100;100;100;false;false;10;10;10
922;Nigeria;100;100;100;false;false;10;10;10
923;Australia;100;100;100;false;false;10;10;10
924;Seychelles;100;100;100;false;false;10;10;10
925;Pakistan;100;100;100;false;false;10;10;10
926;Botswana;100;100;100;false;false;10;10;10
927;Honduras;100;100;100;false;false;10;10;10
928;New Zealand;100;100;100;false;false;10;10;10
929;Armenia;100;100;100;false;false;10;10;10
930;Botswana;100;100;100;false;false;10;10;10
931;Canada;100;100;100;false;false;10;10;10
932;Lesotho;100;100;100;false;false;10;10;10
933;Djibouti;100;100;100;false;false;10;10;10
934;Switzerland;100;100;100;false;false;10;10;10
935;Malawi;100;100;100;false;false;10;10;10
936;Portugal;100;100;100;false;false;10;10;10
937;Rwanda;100;100;100;false;false;10;10;10
938;Tanzania;100;100;100;false;false;10;10;10
939;Mexico;100;100;100;false;false;10;10;10
940;Uganda;100;100;100;false;false;10;10;10
941;Guatemala;100;100;100;false;false;10;10;10
942;Serbia;100;100;100;false;false;10;10;10
943;Bahamas;100;100;100;false;false;10;10;10
944;Israel;100;100;100;false;false;10;10;10
945;Hungary;100;100;100;false;false;10;10;10
946;Tanzania;100;100;100;false;false;10;10;10
947;Central African Rep;100;100;100;false;false;10;10;10
948;Bangladesh;100;100;100;false;false;10;10;10
949;Lithuania;100;100;100;false;false;10;10;10
950;Mozambique;100;100;100;false;false;10;10;10
951;Nicaragua;100;100;100;false;false;10;10;10
952;Italy;100;100;100;false;false;10;10;10
953;Sierra Leone;100;100;100;false;false;10;10;10
954;Romania;100;100;100;false;false;10;10;10
955;Gabon;100;100;100;false;false;10;10;10
956;Chile;100;100;100;false;false;10;10;10
957;Guinea;100;100;100;false;false;10;10;10
958;Bolivia;100;100;100;false;false;10;10;10
959;Djibouti;100;100;100;false;false;10;10;10
960;Tajikistan;100;100;100;false;false;10;10;10
961;Korea North;100;100;100;false;false;10;10;10
962;Kyrgyzstan;100;100;100;false;false;10;10;10
963;Belgium;100;100;100;false;false;10;10;10
964;Morocco;100;100;100;false;false;10;10;10
965;Andorra;100;100;100;false;false;10;10;10
966;Korea South;100;100;100;false;false;10;10;10
967;Thailand;100;100;100;false;false;10;10;10
968;Burundi;100;100;100;false;false;10;10;10
969;Nauru;100;100;100;false;false;10;10;10
970;Ireland (Republic);100;100;100;false;false;10;10;10
971;Luxembourg;100;100;100;false;false;10;10;10
972;Turkey;100;100;100;false;false;10;10;10
973;Estonia;100;100;100;false;false;10;10;10
974;Philippines;100;100;100;false;false;10;10;10
975;St Lucia;100;100;100;false;false;10;10;10
976;Nauru;100;100;100;false;false;10;10;10
977;Zimbabwe;100;100;100;false;false;10;10;10
978;Angola;100;100;100;false;false;10;10;10
979;Micronesia;100;100;100;false;false;10;10;10
980;Antigua & Deps;100;100;100;false;false;10;10;10
981;Netherlands;100;100;100;false;false;10;10;10
982;Antigua & Deps;100;100;100;false;false;10;10;10
983;Kuwait;100;100;100;false;false;10;10;10
984;Algeria;100;100;100;false;false;10;10;10
985;Belgium;100;100;100;false;false;10;10;10
986;Liechtenstein;100;100;100;false;false;10;10;10
987;Iraq;100;100;100;false;false;10;10;10
988;Albania;100;100;100;false;false;10;10;10
989;Ghana;100;100;100;false;false;10;10;10
990;Chad;100;100;100;false;false;10;10;10
991;Namibia;100;100;100;false;false;10;10;10
992;Ukraine;100;100;100;false;false;10;10;10
993;Czech Republic;100;100;100;false;false;10;10;10
994;Guinea-Bissau;100;100;100;false;false;10;10;10
995;Vanuatu;100;100;100;false;false;10;10;10
996;Costa Rica;100;100;100;false;false;10;10;10
997;Austria;100;100;100;false;false;10;10;10
998;Somalia;100;100;100;false;false;10;10;10
999;Yemen;100;100;100;false;false;10;10;10
1000;Yemen;100;100;100;false;false;10;10;10
